page	event	quadrant	sample_name	position	oscillating_cn_2&3_states	cn_segments	image_path
94	1	Upper_Left	15556b28-c6bd-455a-87b6-4b7b3e33d0e4	7:3562493−155393789	7, 11	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_94_part_1.png
94	2	Upper_Right	15556b28-c6bd-455a-87b6-4b7b3e33d0e4	10:28885088−61290339	7, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_94_part_2.png
94	3	Lower_Left	21f6bf91-dfc6-4a59-8b76-88a0f95c7b47	1:8799389−247051701	14, 24	24.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_94_part_3.png
94	4	Lower_Right	21f6bf91-dfc6-4a59-8b76-88a0f95c7b47	3:15109935−168602841	8, 16	19.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_94_part_4.png
95	1	Upper_Left	29949b65-2913-4c86-bbd7-b85c5df6f15e	1:11256059−246496102	12, 41	51.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_95_part_1.png
95	2	Upper_Right	29949b65-2913-4c86-bbd7-b85c5df6f15e	5:111950654−171572542	7, 17	24.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_95_part_2.png
95	3	Lower_Left	29949b65-2913-4c86-bbd7-b85c5df6f15e	12:9762639−126691039	49, 49	58.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_95_part_3.png
95	4	Lower_Right	29949b65-2913-4c86-bbd7-b85c5df6f15e	18:41289568−74606040	8, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_95_part_4.png
96	1	Upper_Left	3c037acf-f453-4513-a6dd-129163ddde2a	1:6281442−226959021	7, 14	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_96_part_1.png
96	2	Upper_Right	4c18d9cf-4af4-4a86-8b1c-f78795fbbd7e	12:4470991−70144374	6, 10	29.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_96_part_2.png
96	3	Lower_Left	700e91bb-d675-41b2-bbbd-935767c7b447	2:85566821−169153622	10, 14	16.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_96_part_3.png
96	4	Lower_Right	700e91bb-d675-41b2-bbbd-935767c7b447	4:21357758−186097187	9, 16	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_96_part_4.png
97	1	Upper_Left	700e91bb-d675-41b2-bbbd-935767c7b447	12:16693692−123934826	9, 12	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_97_part_1.png
97	2	Upper_Right	700e91bb-d675-41b2-bbbd-935767c7b447	15:35363568−100501028	9, 15	15.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_97_part_2.png
97	3	Lower_Left	7ca97692-0bf5-4bbd-81ce-10a051d04bd5	5:32197937−154158016	9, 9	15.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_97_part_3.png
97	4	Lower_Right	7ca97692-0bf5-4bbd-81ce-10a051d04bd5	8:28310047−134285132	10, 11	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_97_part_4.png
98	1	Upper_Left	7dcc809b-e33a-4453-b92a-c00786f48cb0	2:100265270−222653043	9, 12	60.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_98_part_1.png
98	2	Upper_Right	7dcc809b-e33a-4453-b92a-c00786f48cb0	3:101663947−139539104	7, 14	16.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_98_part_2.png
98	3	Lower_Left	7dcc809b-e33a-4453-b92a-c00786f48cb0	5:73636560−135974128	7, 10	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_98_part_3.png
98	4	Lower_Right	7dcc809b-e33a-4453-b92a-c00786f48cb0	12:1814222−68872525	9, 15	21.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_98_part_4.png
99	1	Upper_Left	7dcc809b-e33a-4453-b92a-c00786f48cb0	17:4865503−75189371	8, 13	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_99_part_1.png
99	2	Upper_Right	8a6d2ce3-cc57-451b-9b07-8263782aa23f	2:23974041−152146532	10, 11	54.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_99_part_2.png
99	3	Lower_Left	8a6d2ce3-cc57-451b-9b07-8263782aa23f	6:21192197−101774595	4, 11	31.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_99_part_3.png
99	4	Lower_Right	8a6d2ce3-cc57-451b-9b07-8263782aa23f	16:4412978−88870302	7, 10	26.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_99_part_4.png
100	1	Upper_Left	8a6d2ce3-cc57-451b-9b07-8263782aa23f	20:314995−46999237	10, 13	39.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_100_part_1.png
100	2	Upper_Right	a5030259-cf9c-4a58-8710-b9da8ee59320	4:30207518−105576012	7, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_100_part_2.png
100	3	Lower_Left	a5030259-cf9c-4a58-8710-b9da8ee59320	9:86423945−135994657	10, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_100_part_3.png
100	4	Lower_Right	c435627c-159d-4a6d-a819-30abac24bf4d	5:13995081−161235368	13, 14	15.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_100_part_4.png
101	1	Upper_Left	c435627c-159d-4a6d-a819-30abac24bf4d	13:49228433−103426671	11, 15	15.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_101_part_1.png
101	2	Upper_Right	c9e28934-8379-4511-817c-d787f2c4ca3a	11:40526511−125429660	10, 18	35.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_101_part_2.png
101	3	Lower_Left	eeb9d147-608d-4692-8adf-2f601d23a8ff	2:28986695−219321806	7, 15	15.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_101_part_3.png
101	4	Lower_Right	eeb9d147-608d-4692-8adf-2f601d23a8ff	11:28168070−90773179	9, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_101_part_4.png
102	1	Upper_Left	f0c353fd-947c-41e2-b643-3ecc0d69796c	2:27633198−216960765	7, 16	25.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_102_part_1.png
102	2	Upper_Right	f34aa3b6-e966-49c6-bc55-130545772c53	8:23038721−142905466	8, 9	19.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_102_part_2.png
102	3	Lower_Left	ICGC_0025	1:152793278−227429822	5, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_102_part_3.png
102	4	Lower_Right	ICGC_0025	6:17053808−162631121	10, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_102_part_4.png
103	1	Upper_Left	ICGC_0037	1:240179982−240688305	12, 12	12.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_103_part_1.png
103	2	Upper_Right	ICGC_0054	5:1796643−175760299	13, 14	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_103_part_2.png
103	3	Lower_Left	ICGC_0115	X:94245698−150684659	8, 11	12.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_103_part_3.png
103	4	Lower_Right	ICGC_0140	11:32758465−75006148	10, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_103_part_4.png
104	1	Upper_Left	ICGC_0140	17:28840466−79518858	8, 14	16.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_104_part_1.png
104	2	Upper_Right	ICGC_0205	1:26994187−245430132	7, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_104_part_2.png
104	3	Lower_Left	ICGC_0214	5:98391041−178563199	10, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_104_part_3.png
104	4	Lower_Right	ICGC_0214	X:98103871−154466373	7, 11	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_104_part_4.png
105	1	Upper_Left	ICGC_0417	17:34974437−49255446	5, 6	6.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_105_part_1.png
105	2	Upper_Right	ICGC_0420	3:149207002−151596957	6, 10	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_105_part_2.png
105	3	Lower_Left	PCSI_0015	1:3415964−191894581	13, 18	30.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_105_part_3.png
105	4	Lower_Right	PCSI_0023	2:14191317−219852324	8, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_105_part_4.png
106	1	Upper_Left	PCSI_0104	4:42227398−156834083	9, 9	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_106_part_1.png
106	2	Upper_Right	PCSI_0104	18:4126494−66021548	7, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_106_part_2.png
106	3	Lower_Left	PCSI_0145	2:184795438−237271575	10, 18	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_106_part_3.png
106	4	Lower_Right	PCSI_0161	2:4154479−223101138	13, 13	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_106_part_4.png
107	1	Upper_Left	PCSI_0170	19:28426608−34375994	4, 5	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_107_part_1.png
107	2	Upper_Right	PCSI_0217	1:10731806−237345673	8, 9	23.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_107_part_2.png
107	3	Lower_Left	PCSI_0233	18:6611362−22580219	4, 8	19.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_107_part_3.png
107	4	Lower_Right	PCSI_0268	10:126851447−127077192	5, 7	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_107_part_4.png
108	1	Upper_Left	PCSI_0274	4:174934602−188504783	8, 13	17.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_108_part_1.png
108	2	Upper_Right	PCSI_0287	2:71708971−242161284	9, 9	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_108_part_2.png
108	3	Lower_Left	PCSI_0287	10:324176−99514412	12, 12	12.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_108_part_3.png
108	4	Lower_Right	PCSI_0300	X:116539582−151569032	9, 15	15.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_108_part_4.png
109	1	Upper_Left	PCSI_0324	7:5562244−151748583	9, 9	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_109_part_1.png
109	2	Upper_Right	PCSI_0338	2:11368327−241973077	24, 24	24.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_109_part_2.png
109	3	Lower_Left	PCSI_0338	10:3589818−132244293	11, 11	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_109_part_3.png
109	4	Lower_Right	PCSI_0338	11:6595768−111354727	19, 19	19.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_109_part_4.png
110	1	Upper_Left	PCSI_0338	12:41463414−118730813	8, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_110_part_1.png
110	2	Upper_Right	PCSI_0338	13:37711193−107329558	8, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_110_part_2.png
110	3	Lower_Left	PCSI_0338	15:41500002−86542658	8, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_110_part_3.png
110	4	Lower_Right	PCSI_0338	X:21484632−147888022	18, 18	18.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_110_part_4.png
111	1	Upper_Left	PCSI_0341	6:17057806−89560240	9, 14	16.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_111_part_1.png
111	2	Upper_Right	PCSI_0375	19:2792845−58974327	7, 8	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_111_part_2.png
111	3	Lower_Left	PCSI_0468	18:18690328−27595848	7, 7	34.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_111_part_3.png
111	4	Lower_Right	PCSI_0469	14:21422830−96805524	6, 10	19.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_111_part_4.png
112	1	Upper_Left	PCSI_0476	1:46749168−249168364	7, 24	24.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_112_part_1.png
112	2	Upper_Right	PCSI_0476	17:27499370−63215539	8, 16	22.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_112_part_2.png
112	3	Lower_Left	ITNET-0100	10:12507104−76356326	8, 8	8.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_112_part_3.png
112	4	Lower_Right	CPCG0040	7:8940200−20434202	10, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_112_part_4.png
113	1	Upper_Left	CPCG0094	13:23582500−33221383	5, 5	5.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_113_part_1.png
113	2	Upper_Right	CPCG0128	4:18477094−35223917	14, 14	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_113_part_2.png
113	3	Lower_Left	CPCG0199	6:64700080−152466236	6, 6	6.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_113_part_3.png
113	4	Lower_Right	CPCG0201	1:189273295−197948284	7, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_113_part_4.png
114	1	Upper_Left	CPCG0201	4:114833795−189168661	17, 17	17.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_114_part_1.png
114	2	Upper_Right	CPCG0210	2:191297296−204765227	5, 5	5.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_114_part_2.png
114	3	Lower_Left	CPCG0232	3:70605253−72494755	5, 5	5.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_114_part_3.png
114	4	Lower_Right	CPCG0233	2:117469455−186106088	13, 25	25.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_114_part_4.png
115	1	Upper_Left	CPCG0233	10:59290168−98438172	11, 11	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_115_part_1.png
115	2	Upper_Right	CPCG0249	13:82314051−113900734	8, 11	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_115_part_2.png
115	3	Lower_Left	CPCG0268	4:134635808−137495825	6, 6	6.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_115_part_3.png
115	4	Lower_Right	CPCG0331	2:71318777−235597578	5, 9	27.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_115_part_4.png
116	1	Upper_Left	CPCG0360	2:146919033−148848088	4, 6	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_116_part_1.png
116	2	Upper_Right	CPCG0360	4:57981759−63188151	5, 5	5.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_116_part_2.png
116	3	Lower_Left	CPCG0366	13:20995521−107382176	5, 5	11.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_116_part_3.png
116	4	Lower_Right	CPCG0388	3:30946713−151480649	8, 14	14.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_116_part_4.png
117	1	Upper_Left	0077_CRUK_PC_0077	8:50216666−93610639	9, 9	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_117_part_1.png
117	2	Upper_Right	0078_CRUK_PC_0078	4:32885214−180841057	21, 21	21.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_117_part_2.png
117	3	Lower_Left	0089_CRUK_PC_0089	11:103634542−133363653	6, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_117_part_3.png
117	4	Lower_Right	0090_CRUK_PC_0090	5:41539060−97372926	7, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_117_part_4.png
118	1	Upper_Left	0090_CRUK_PC_0090	8:4593970−79446086	9, 14	16.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_118_part_1.png
118	2	Upper_Right	0090_CRUK_PC_0090	11:90271061−99662500	5, 5	5.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_118_part_2.png
118	3	Lower_Left	0091_CRUK_PC_0091	1:166331375−177156264	17, 17	17.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_118_part_3.png
118	4	Lower_Right	0091_CRUK_PC_0091	3:69780654−86522449	23, 27	27.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_118_part_4.png
119	1	Upper_Left	0091_CRUK_PC_0091	7:82954981−145981427	9, 17	26.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_119_part_1.png
119	2	Upper_Right	A10-0015_CRUK_PC_0015	2:163214471−184193586	5, 12	19.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_119_part_2.png
119	3	Lower_Left	A10-0015_CRUK_PC_0015	9:1409842−138981764	23, 23	23.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_119_part_3.png
119	4	Lower_Right	A10-0015_CRUK_PC_0015	11:2176926−134862526	7, 22	22.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_119_part_4.png
120	1	Upper_Left	A10-0015_CRUK_PC_0015	12:620605−125885779	16, 37	37.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_120_part_1.png
120	2	Upper_Right	A10-0015_CRUK_PC_0015	14:22609121−95699997	18, 18	25.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_120_part_2.png
120	3	Lower_Left	A10-0015_CRUK_PC_0015	15:41980634−78763235	7, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_120_part_3.png
120	4	Lower_Right	A10-0015_CRUK_PC_0015	18:274859−74026630	10, 10	10.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_120_part_4.png
121	1	Upper_Left	A10-0015_CRUK_PC_0015	X:23125163−133708183	12, 20	33.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_121_part_1.png
121	2	Upper_Right	A17-0095_CRUK_PC_0095	2:29177870−206548845	16, 46	56.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_121_part_2.png
121	3	Lower_Left	A17-0095_CRUK_PC_0095	3:18799507−143335634	21, 30	30.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_121_part_3.png
121	4	Lower_Right	A17-0095_CRUK_PC_0095	4:679859−171367419	16, 32	32.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_121_part_4.png
122	1	Upper_Left	A17-0095_CRUK_PC_0095	6:17635126−170579356	10, 34	34.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_122_part_1.png
122	2	Upper_Right	A17-0095_CRUK_PC_0095	7:740003−154793672	22, 22	58.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_122_part_2.png
122	3	Lower_Left	A17-0095_CRUK_PC_0095	10:1424131−123537843	17, 37	37.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_122_part_3.png
122	4	Lower_Right	A17-0095_CRUK_PC_0095	11:22270950−133333955	16, 19	47.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_122_part_4.png
123	1	Upper_Left	A17-0095_CRUK_PC_0095	12:10913800−112566167	10, 28	42.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_123_part_1.png
123	2	Upper_Right	A17-0095_CRUK_PC_0095	14:21843858−93753839	13, 18	31.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_123_part_2.png
123	3	Lower_Left	A17-0095_CRUK_PC_0095	16:1802279−88025686	9, 24	24.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_123_part_3.png
123	4	Lower_Right	A17-0095_CRUK_PC_0095	21:10575654−45753258	13, 17	17.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_123_part_4.png
124	1	Upper_Left	A17-0095_CRUK_PC_0095	X:6702691−131010344	13, 22	22.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_124_part_1.png
124	2	Upper_Right	A32-0019_CRUK_PC_0019	11:6457815−6743499	7, 7	7.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_124_part_2.png
124	3	Lower_Left	A34-0022_CRUK_PC_0022	2:31507439−200933013	11, 14	30.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_124_part_3.png
124	4	Lower_Right	73f875cb-bcfc-43ba-ab97-4e94caf836d4	3:20035036−181045916	9, 9	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_124_part_4.png
125	1	Upper_Left	73f875cb-bcfc-43ba-ab97-4e94caf836d4	5:121533482−170643022	9, 9	9.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_125_part_1.png
125	2	Upper_Right	c039014f-821c-43d6-9d3c-914f9c8d98fa	4:130270320−162657668	13, 13	13.0	/Volumes/T7-shield/CS-Bachelor-Thesis/CNN_model/SV_graph.PCAWG/SV_graph.dataset3/page_125_part_2.png
